profile_id,location,country,languages,cv_skills,industry_skills,function_skills,tags,education,experience,salary,day_rate,open_for_perm,open_for_project
1535,Berlin,GERMANY,,"[""digital transformation"", ""project management"", ""strategy execution"", ""team motivation"", ""collaboration"", ""transformation (genetics)"", ""operations"", ""management"", ""cost reduction"", ""supply chain management"", ""consulting"", ""reduction (complexity)"", ""sales"", ""planning"", ""project planning"", ""leadership"", ""ideation"", ""closing (sales)"", ""customer relationship management"", ""sales operations"", ""revenue growth"", ""supply chain"", ""operational excellence"", ""retention rate""]","[""PRIVATE_EQUITY"", ""CONSUMER_GOODS"", ""DIGITAL_BUSINESS_MODELS"", ""MEDICAL_DEVICES"", ""FOOD_AND_BEVERAGE_INDUSTRY""]","[""DIGITALISATION"", ""GENERAL_MANAGEMENT"", ""COMPANY_CULTURE_MANAGEMENT"", ""SUPPLY_CHAIN_MANAGEMENT"", ""PROJECT_MANAGEMENT_OFFICE_PMO"", ""BUILDING_LEADERSHIP_SKILLS"", ""GROWTH_STRATEGY"", ""ECOMMERCE_AND_DIGITAL_MARKETING"", ""LEAN_SERVICE_OPTIMISATION""]","[""Powerpoint"", ""Excel""]","[{""title"" : ""BUSINESS ADMINISTRATION (DIPL.-KFM.),"", ""organization_name"" : ""University Bayreuth"", ""start_date"" : ""2001-01-01"", ""end_date"" : ""2007-01-01"", ""city"" : null}, {""title"" : ""BUSINESS ADMINISTRATION,"", ""organization_name"" : ""UNIVERSITY OF NEBRASKA (UNITED"", ""start_date"" : ""2004-01-01"", ""end_date"" : ""2005-01-01"", ""city"" : null}]","[{""title"" : ""Independent Consultant"", ""organization_name"" : ""MARIAN WULZ"", ""start_date"" : ""2020-02-01"", ""end_date"" : null, ""city"" : ""Berlin""}, {""title"" : ""Chief Operating Officer"", ""organization_name"" : ""Helpling GmbH & Co. KG"", ""start_date"" : ""2019-07-01"", ""end_date"" : ""2020-01-31"", ""city"" : ""Berlin""}, {""title"" : ""Head of Operational Excellence"", ""organization_name"" : ""Zooplus Ag"", ""start_date"" : ""2017-06-01"", ""end_date"" : ""2019-06-01"", ""city"" : ""Munich""}, {""title"" : ""Manager"", ""organization_name"" : ""Porsche Consulting GmbH"", ""start_date"" : ""2011-04-01"", ""end_date"" : ""2017-05-01"", ""city"" : ""Munich""}, {""title"" : ""International Supply Chain Manager"", ""organization_name"" : ""Henkel AG & Co. KGaA"", ""start_date"" : ""2007-10-01"", ""end_date"" : ""2011-03-31"", ""city"" : ""Dusseldorf""}]",NONE,FROM_1500_TO_2000,TRUE,TRUE
1533,Alzey,GERMANY,,"[""leadership"", ""microsoft excel"", ""sustainability"", ""management"", ""consulting"", ""marketing management"", ""agile software development"", ""transformation (genetics)"", ""sales"", ""change management"", ""renovation"", ""cooking""]","[""RETAIL_INDUSTRY"", ""CONSUMER_GOODS"", ""PROFESSIONAL_SERVICE_FIRMS""]","[""MARKETING_SIZING"", ""CUSTOMER_ANALYSIS"", ""SUPPLY_CHAIN_MANAGEMENT"", ""INTERNAL_AUDITS"", ""PROCESS_MANAGEMENT"", ""BUILDING_LEADERSHIP_SKILLS"", ""GROWTH_STRATEGY"", ""RISK_MANAGEMENT"", ""CUSTOMER_SEGMENTATION"", ""CHANGE_MANAGEMENT""]","[""Powerpoint"", ""Excel""]",,,NONE,NONE,FALSE,TRUE
1531,Berlin,GERMANY,"[""GERMAN"", ""ENGLISH""]","[""fließend"", ""jira"", ""azure devops"", ""digitale transformation"", ""beratung"", ""präsentationen"", ""devops"", ""automatisierung"", ""projektmanagement"", ""microsoft office"", ""scrum (software development)"", ""transformation (genetics)"", ""management"", ""agile software development"", ""status"", ""straße"", ""pflege""]","[""INSURANCE"", ""BANKING"", ""DIGITAL_BUSINESS_MODELS"", ""SOFTWARE_AND_IT_SERVICES"", ""PROFESSIONAL_SERVICE_FIRMS""]","[""INNOVATION_MANAGEMENT"", ""AGILE_PROJECT_MANAGEMENT"", ""IT_PROJECT_MANAGEMENT"", ""DIGITALISATION"", ""IT_STRATEGY"", ""PROJECT_MANAGEMENT_OFFICE_PMO""]","[""leadership"", ""Digital Transformation""]","[{""title"" : ""Bachelor of Business Administration"", ""organization_name"" : ""Fachhochschule für Oekonomie und Management"", ""start_date"" : ""2014-09-01"", ""end_date"" : ""2018-01-01"", ""city"" : ""Stuttgart""}, {""title"" : ""Kaufmann für Versicherungen und Finanzen"", ""organization_name"" : ""Allianz Deutschland AG und IHK Stuttgart"", ""start_date"" : ""2011-09-01"", ""end_date"" : ""2014-01-01"", ""city"" : ""Stuttgart""}]","[{""title"" : ""Kaufmann für Versicherungen und Finanzen"", ""organization_name"" : ""Allianz Deutschland AG und IHK"", ""start_date"" : ""2011-09-01"", ""end_date"" : ""2014-01-01"", ""city"" : ""Stuttgart""}, {""title"" : ""Kundenberater"", ""organization_name"" : ""Allianz Beratungs- und Vertriebs-AG"", ""start_date"" : ""2014-01-01"", ""end_date"" : ""2016-05-01"", ""city"" : ""Stuttgart""}, {""title"" : ""Sachbearbeiter \""Innovationslabor\"" und Abteilung für Mathematische Dienstleistungen"", ""organization_name"" : ""Allianz Lebensversicherungs-AG"", ""start_date"" : ""2016-06-01"", ""end_date"" : ""2018-03-01"", ""city"" : ""Stuttgart""}, {""title"" : ""Vendor Consultant"", ""organization_name"" : ""Ernst & Young GmbH | FSO Insurance"", ""start_date"" : ""2018-05-01"", ""end_date"" : ""2022-04-01"", ""city"" : ""Stuttgart""}, {""title"" : ""Manager"", ""organization_name"" : ""goetzpartners Management Consultants GmbH"", ""start_date"" : ""2022-04-01"", ""end_date"" : ""2024-08-01"", ""city"" : ""Berlin""}, {""title"" : ""Freiberuflicher Unternehmensberater"", ""organization_name"" : ""Steinmayer Consulting"", ""start_date"" : ""2024-08-01"", ""end_date"" : ""2024-09-23"", ""city"" : ""Berlin""}]",FROM_100K_TO_150K,FROM_1000_TO_1200,TRUE,TRUE
1529,Hamburg,GERMANY,"[""GERMAN"", ""ENGLISH""]","[""accounting"", ""marketing"", ""business to business"", ""management"", ""operations"", ""salesforce"", ""sales"", ""transformation (genetics)"", ""business operations"", ""display advertising"", ""social media"", ""account management"", ""project closure"", ""b2b advertising"", ""classification and regression tree (cart)"", ""displacement (fluid)"", ""farming"", ""sales operations"", ""employer branding"", ""customer success management"", ""branding""]","[""MEDIA_AND_ENTERTAINMENT"", ""SOFTWARE_AND_IT_SERVICES"", ""PROFESSIONAL_SERVICE_FIRMS"", ""DIGITAL_BUSINESS_MODELS""]","[""GENERAL_MANAGEMENT"", ""ECOMMERCE_AND_DIGITAL_MARKETING"", ""CUSTOMER_LIFE_CYCLE_MANAGEMENT"", ""PROCESS_MANAGEMENT"", ""DIGITALISATION"", ""BUSINESS_UNIT_STRATEGY"", ""SALES_AND_ACCOUNT_MANAGEMENT"", ""GO_TO_MARKET_STRATEGY"", ""GROWTH_STRATEGY"", ""PRICING""]","[""Powerpoint"", ""Other software"", ""Excel""]","[{""title"" : ""MBA"", ""organization_name"" : ""PowerMBA"", ""start_date"" : ""2022-01-01"", ""end_date"" : ""2024-02-01"", ""city"" : null}, {""title"" : ""Graduate In Business Administration"", ""organization_name"" : ""Verwaltungs- und Wirtschafts-Akademie (VWA)"", ""start_date"" : ""2008-01-01"", ""end_date"" : ""2011-01-01"", ""city"" : ""Hamburg""}, {""title"" : ""Education In Information Technology"", ""organization_name"" : ""(Staatliche Schule Für Energietechnik G10;"", ""start_date"" : ""2000-01-01"", ""end_date"" : ""2002-01-01"", ""city"" : ""Hamburg""}]",,ABOVE_250K,NONE,TRUE,FALSE
1527,Bad Kreuznach,GERMANY,"[""GERMAN"", ""ENGLISH"", ""FRENCH""]","[""krisenprävention"", ""beratung"", ""geschäftsanforderungen"", ""zielerreichung"", ""telekommunikation"", ""auftragsabwicklung"", ""elektronik"", ""weniger"", ""ressourceneffizienz"", ""sanierung"", ""öffentlicher dienst"", ""diskrete fertigung"", ""projektmanagement"", ""rationalisierung"", ""business transformation"", ""management"", ""mfg/pro (erp)"", ""sap supply chain management (scm)"", ""customer relationship management"", ""scrum (software development)"", ""service-management"", ""digitalisierung"", ""strategische ausrichtung"", ""produkt management"", ""mitarbeiterzufriedenheit"", ""logistik"", ""messer"", ""warenwirtschaft"", ""großhandel"", ""professionalität"", ""begeisterung"", ""certified scrum master"", ""transformation (genetics)"", ""outsourcing"", ""project management institute (pmi) methodology"", ""change management"", ""category management""]","[""SOFTWARE_AND_IT_SERVICES"", ""PLANT_AND_MACHINERY"", ""AUTOMOTIVE_INDUSTRY"", ""PROFESSIONAL_SERVICE_FIRMS"", ""RETAIL_INDUSTRY""]","[""IT_PROJECT_MANAGEMENT"", ""GENERAL_MANAGEMENT"", ""PROCESS_MANAGEMENT"", ""POST_MERGER_INTEGRATION"", ""RISK_MANAGEMENT"", ""DIGITALISATION"", ""AGILE_PROJECT_MANAGEMENT"", ""CHANGE_MANAGEMENT"", ""LEAN_MANAGEMENT"", ""PROJECT_MANAGEMENT_OFFICE_PMO""]","[""Powerpoint"", ""SAP"", ""Other software"", ""Excel""]","[{""title"" : ""Banklehre"", ""organization_name"" : ""der Dresdner Bank AG"", ""start_date"" : ""1978-08-01"", ""end_date"" : ""1980-07-31"", ""city"" : null}, {""title"" : ""Studium der Betriebswirtschaftslehre"", ""organization_name"" : ""der Universität Mannheim"", ""start_date"" : ""1980-10-01"", ""end_date"" : ""1985-05-31"", ""city"" : ""Mannheim""}]",,NONE,FROM_1200_TO_1500,FALSE,TRUE
1526,Wolfsburg,GERMANY,"[""GERMAN"", ""ENGLISH"", ""DUTCH"", ""FRENCH"", ""SPANISH""]","[""zusammenarbeit"", ""führung"", ""lösung"", ""betrieb"", ""fließend"", ""operationalisierung"", ""planung"", ""projektressourcen"", ""siebel crm"", ""jira"", ""visualisierung"", ""user experience (ux)"", ""management"", ""relationship management"", ""customer relationship management"", ""sales"", ""social crm"", ""marketing"", ""fourgen computer-aided software engineering (case) tools"", ""communication"", ""datenmanagement"", ""ausschreibung"", ""strategische planung"", ""anforderungsmanagement"", ""lokalisierung"", ""business case"", ""channel sales"", ""financial services"", ""marketing communications""]","[""AUTOMOTIVE_INDUSTRY"", ""PROFESSIONAL_SERVICE_FIRMS"", ""DIGITAL_BUSINESS_MODELS"", ""MEDIA_AND_ENTERTAINMENT""]","[""IT_PROJECT_MANAGEMENT"", ""CUSTOMER_SEGMENTATION"", ""TALENT_MANAGEMENT_AND_EMPLOYEE_DEVELOPMENT"", ""MARKETING_AND_COMMUNICATIONS_PLANNING"", ""PROJECT_MANAGEMENT_OFFICE_PMO"", ""DIGITALISATION"", ""CUSTOMER_LIFE_CYCLE_MANAGEMENT"", ""ECOMMERCE_AND_DIGITAL_MARKETING"", ""CUSTOMER_ANALYSIS""]","[""Excel"", ""Powerpoint"", ""Other software""]","[{""title"" : ""DIPLOM MEDIENWIRTIN"", ""organization_name"" : ""FACHHOCHSCHULE DES MITTELSTANDS"", ""start_date"" : ""2001-10-01"", ""end_date"" : ""2004-09-01"", ""city"" : ""Bielefeld""}, {""title"" : ""ALLGEMEINE HOCHSCHULREIFE"", ""organization_name"" : ""STÄDTISCHES WILLIBROARD-GYMNASIUM"", ""start_date"" : ""1992-08-01"", ""end_date"" : ""2001-06-01"", ""city"" : ""Emmerich am Rhein""}, {""title"" : ""High-School-Aufenthalt"", ""organization_name"" : ""Juanita High School"", ""start_date"" : ""1999-07-01"", ""end_date"" : ""1999-12-31"", ""city"" : ""Kirkland""}]","[{""title"" : ""BUSINESS OWNER KUNDEN-INDIVIDUELLE FÖRDERUNG und OMNI-CHANNEL SALES im Agentur-Vertrieb Elektro-Fahrzeuge und Digitale Produkte Vertrieb Deutschland"", ""organization_name"" : ""VOLKSWAGEN AG"", ""start_date"" : ""2023-02-01"", ""end_date"" : null, ""city"" : ""Wolfsburg""}, {""title"" : ""MANAGERIN VERTRIEBSÜBERGREIFENDE END-2-END-USE CASES "", ""organization_name"" : ""VOLKSWAGEN AG"", ""start_date"" : ""2020-09-01"", ""end_date"" : ""2023-02-01"", ""city"" : ""Wolfsburg""}, {""title"" : ""MANAGERIN KUNDENMANAGEMENT CRM/Prozess- und Anforderungsmanagement"", ""organization_name"" : ""Volkswagen AG"", ""start_date"" : ""2015-11-01"", ""end_date"" : ""2020-08-01"", ""city"" : ""Wolfsburg""}, {""title"" : ""UNTERABTEILUNGSLEITUNG STRATEGISCHE PLANUNG Consumer Interaction Management, International"", ""organization_name"" : ""VOLKSWAGEN AG"", ""start_date"" : ""2013-09-01"", ""end_date"" : ""2014-12-01"", ""city"" : ""Wolfsburg""}, {""title"" : ""MANAGER Consumer Interaction Management, international"", ""organization_name"" : ""VOLKSWAGEN AG"", ""start_date"" : ""2008-02-01"", ""end_date"" : ""2013-09-01"", ""city"" : ""Wolfsburg""}, {""title"" : ""CRM Marketing Specialist"", ""organization_name"" : ""ROLLS-ROYCE MOTOR CARS LTD."", ""start_date"" : ""2005-02-01"", ""end_date"" : ""2006-09-01"", ""city"" : ""Chichester""}, {""title"" : ""CRM Manager Belgien"", ""organization_name"" : ""BMW AG"", ""start_date"" : ""2006-10-01"", ""end_date"" : ""2008-01-01"", ""city"" : ""München""}, {""title"" : ""PRAKTIKANTIN"", ""organization_name"" : ""DAIMLERCHRYSLER AG, STUTTGART und IBM DEUTSCHLAND GmbH,"", ""start_date"" : ""2003-02-01"", ""end_date"" : ""2003-09-01"", ""city"" : null}]",FROM_200K_TO_250K,NONE,TRUE,FALSE
1525,Hamburg,GERMANY,,"[""integration"", ""private equity"", ""marktforschung"", ""gesundheitswesen"", ""technische dienstleistungen"", ""koordination"", ""präsentationen"", ""wien"", ""zusammenarbeit"", ""risikoanalyse"", ""microsoft powerpoint"", ""microsoft word"", ""chemie"", ""closing (sales)"", ""transformation (genetics)"", ""research"", ""sourcing"", ""consulting"", ""investor relations"", ""microsoft excel"", ""governance"", ""finanzdaten"", ""datenverarbeitung"", ""jonas"", ""tk (software)""]","[""MEDIA_AND_ENTERTAINMENT"", ""PRIVATE_EQUITY"", ""PLANT_AND_MACHINERY"", ""PROFESSIONAL_SERVICE_FIRMS"", ""CONSTRUCTION_INDUSTRY""]","[""DUE_DILIGENCE"", ""CORPORATE_FINANCE"", ""POST_MERGER_INTEGRATION"", ""BENCHMARKING_AND_COMPETITIVE_ANALYSIS"", ""M_AND_A_SUPPORT"", ""INVESTOR_DOCUMENTS"", ""PROJECT_MANAGEMENT_OFFICE_PMO""]","[""Powerpoint"", ""Excel""]","[{""title"" : ""Master of Science in International Management"", ""organization_name"" : ""Universität zu Köln"", ""start_date"" : ""2020-10-01"", ""end_date"" : ""2023-05-01"", ""city"" : ""Köln""}, {""title"" : ""Auslandssemester"", ""organization_name"" : ""Aalto School of Business,"", ""start_date"" : ""2022-01-01"", ""end_date"" : ""2022-06-01"", ""city"" : ""Espoo""}, {""title"" : ""Bachelor of Arts International Management "", ""organization_name"" : ""Europa-Universität Flensburg"", ""start_date"" : ""2016-09-01"", ""end_date"" : ""2020-03-01"", ""city"" : ""Flensburg""}]","[{""title"" : ""M&A Analyst"", ""organization_name"" : ""Holcim (Deutschland) GmbH,"", ""start_date"" : ""2023-09-01"", ""end_date"" : null, ""city"" : ""Hamburg""}, {""title"" : ""Private Equity Intern"", ""organization_name"" : ""Adiuva Capital,"", ""start_date"" : ""2023-04-01"", ""end_date"" : ""2023-06-30"", ""city"" : ""Hamburg""}, {""title"" : ""Intern Group Transformation "", ""organization_name"" : ""TTTech Auto AG"", ""start_date"" : ""2022-09-01"", ""end_date"" : ""2022-12-31"", ""city"" : ""Wien""}, {""title"" : ""Investor Relations / M&A"", ""organization_name"" : ""TK Elevator"", ""start_date"" : ""2020-11-01"", ""end_date"" : ""2021-12-31"", ""city"" : ""Düsseldorf""}, {""title"" : ""Praktikant Strategieberatung"", ""organization_name"" : ""Arkwright Consulting AG"", ""start_date"" : ""2020-01-01"", ""end_date"" : ""2020-05-31"", ""city"" : ""Hamburg""}, {""title"" : ""Transaction Services Intern"", ""organization_name"" : ""KPMG Deal Advisory"", ""start_date"" : ""2019-09-01"", ""end_date"" : ""2019-12-31"", ""city"" : ""Hamburg""}]",NONE,NONE,TRUE,TRUE
1524,Berlin,GERMANY,,"[""tooling"", ""audit info system (ais)"", ""figma (design software)"", ""customer relationship management"", ""performance management"", ""business development"", ""investor relations"", ""research"", ""jira"", ""management"", ""go (programming language)"", ""operations"", ""sales"", ""accounting"", ""stakeholder management"", ""governance"", ""financial forecasting"", ""sap crm"", ""fourgen computer-aided software engineering (case) tools"", ""budgeting"", ""planning"", ""consulting"", ""project planning"", ""marketing software"", ""forecasting"", ""product marketing"", ""transfer pricing"", ""financial planning"", ""financial software"", ""product management"", ""business case"", ""sales operations"", ""fundraising""]","[""FINANCIAL_SERVICES"", ""SOFTWARE_AND_IT_SERVICES"", ""PRIVATE_EQUITY"", ""DIGITAL_BUSINESS_MODELS""]","[""DUE_DILIGENCE"", ""BUSINESS_PLAN_DEVELOPMENT"", ""MARKETING_SIZING"", ""PROCESS_MANAGEMENT"", ""INVESTOR_DOCUMENTS"", ""GO_TO_MARKET_STRATEGY"", ""GROWTH_STRATEGY"", ""ORGANISATIONAL_DESIGN"", ""CONTROLLING_AND_PERFORMANCE_MEASUREMENT_SYSTEMS"", ""REGULATOR_STRATEGY""]","[""Powerpoint"", ""Excel""]","[{""title"" : ""Master of Science"", ""organization_name"" : ""WHU – Otto Beisheim School of Management"", ""start_date"" : ""2019-09-01"", ""end_date"" : ""2020-12-01"", ""city"" : ""Vallendar""}, {""title"" : ""Bachelor of Science"", ""organization_name"" : ""Elon University"", ""start_date"" : ""2014-08-01"", ""end_date"" : ""2016-06-01"", ""city"" : ""Elon, North Carolina""}, {""title"" : ""Bachelor of Science"", ""organization_name"" : ""ESB Business School"", ""start_date"" : ""2012-09-01"", ""end_date"" : ""2014-07-01"", ""city"" : ""Reutlingen""}]","[{""title"" : ""Chief of Staff to the CEO"", ""organization_name"" : ""fundcraft Sarl"", ""start_date"" : ""2021-09-01"", ""end_date"" : ""2024-03-01"", ""city"" : ""Berlin""}, {""title"" : ""Producer/Product Manager"", ""organization_name"" : ""Brighter AI Technologies"", ""start_date"" : ""2021-01-01"", ""end_date"" : ""2021-08-01"", ""city"" : ""Berlin""}, {""title"" : ""Consultant"", ""organization_name"" : ""Capgemini Consulting"", ""start_date"" : ""2017-01-01"", ""end_date"" : ""2019-08-01"", ""city"" : ""Munich""}]",FROM_100K_TO_150K,NONE,TRUE,TRUE
1523,Düsseldorf,BRAZIL,,"[""management"", ""project management office (pmo)"", ""sustainability"", ""strategic planning"", ""zope (cms)"", ""power bi"", ""solidworks (cad)"", ""microsoft excel"", ""account management"", ""compliance training"", ""leadership"", ""risk matrix"", ""sarbanes-oxley act (sox) compliance"", ""test of english for international communication (toeic)"", ""consulting"", ""customer relationship management"", ""team building"", ""procurement"", ""mentorship"", ""operations"", ""entrepreneurship"", ""accounting"", ""planning"", ""governance"", ""microsoft word"", ""internal controls"", ""complex networks"", ""sap crm"", ""research"", ""reduction (complexity)"", ""automation"", ""innovation"", ""bridging"", ""data analysis"", ""due diligence"", ""sales"", ""test design"", ""product management"", ""process design"", ""production process"", ""decision making"", ""gap analysis"", ""foods"", ""risk management"", ""supply chain"", ""mitigation"", ""visual basic for applications"", ""boost (c++ libraries)"", ""leverage"", ""stocks (inventory)"", ""project portfolio management"", ""portfolio management""]","[""ENERGY_INDUSTRY"", ""FINANCIAL_SERVICES"", ""AUTOMOTIVE_INDUSTRY"", ""CHEMISTRY"", ""INFRASTRUCTURE""]","[""CORPORATE_FINANCE""]","[""Powerpoint""]","[{""title"" : ""Master of Business"", ""organization_name"" : ""USP - Universidade de São Paulo"", ""start_date"" : ""2024-08-03"", ""end_date"" : ""2022-04-01"", ""city"" : ""São Paulo""}, {""title"" : ""Split-site"", ""organization_name"" : ""Technische Universität München"", ""start_date"" : ""2015-01-01"", ""end_date"" : ""2016-01-01"", ""city"" : ""Munich""}]","[{""title"" : ""Intern"", ""organization_name"" : ""_ 5 MAN Truck and Bus"", ""start_date"" : ""2016-04-01"", ""end_date"" : ""2016-09-30"", ""city"" : ""Munich""}]",NONE,NONE,TRUE,TRUE
1521,Frankfurt,GERMANY,"[""GERMAN"", ""ENGLISH"", ""SPANISH""]","[""restructuring (business)"", ""communications"", ""procurement"", ""sales process"", ""onboarding"", ""planning"", ""digital transformation"", ""operationalization"", ""consulting"", ""venture capital"", ""e-commerce"", ""integration"", ""management"", ""sales"", ""operations"", ""market development"", ""latin"", ""revenue growth"", ""product management"", ""statistical softwares"", ""project management institute (pmi) methodology"", ""joint ventures"", ""financial market"", ""transformation (genetics)"", ""stata"", ""large format"", ""outsourcing"", ""financial data""]","[""FINANCIAL_SERVICES"", ""MEDIA_AND_ENTERTAINMENT"", ""PRIVATE_EQUITY"", ""PROFESSIONAL_SERVICE_FIRMS"", ""SOFTWARE_AND_IT_SERVICES""]","[""GENERAL_MANAGEMENT"", ""IT_STRATEGY"", ""MARKET_ENTRY_STRATEGY"", ""CORPORATE_FINANCE"", ""BUSINESS_UNIT_STRATEGY"", ""GO_TO_MARKET_STRATEGY"", ""INNOVATION_MANAGEMENT"", ""ORGANISATIONAL_DESIGN"", ""GROWTH_STRATEGY"", ""PRODUCT_DEVELOPMENT""]","[""Powerpoint"", ""Other software"", ""Excel"", ""Business Development""]","[{""title"" : ""Master of Arts"", ""organization_name"" : ""New York University"", ""start_date"" : ""2012-08-31"", ""end_date"" : ""2014-05-30"", ""city"" : ""New York""}, {""title"" : ""Bachelor of Science"", ""organization_name"" : ""Universität Mannheim "", ""start_date"" : ""2007-08-31"", ""end_date"" : ""2011-01-30"", ""city"" : ""Mannheim""}]","[{""title"" : ""Founder & CEO"", ""organization_name"" : ""Printero"", ""start_date"" : ""2015-01-08"", ""end_date"" : ""2018-06-29"", ""city"" : ""Mexico City""}, {""title"" : ""Freelance Consultant"", ""organization_name"" : ""Freelance"", ""start_date"" : ""2010-12-31"", ""end_date"" : null, ""city"" : ""Berlin""}, {""title"" : ""Executive Assistant to CEO & Internationlization Lead"", ""organization_name"" : ""Flyeralarm"", ""start_date"" : ""2004-08-31"", ""end_date"" : ""2015-09-29"", ""city"" : ""Würzburg""}, {""title"" : ""Junior Analyst"", ""organization_name"" : ""NATO"", ""start_date"" : ""2011-08-31"", ""end_date"" : ""2012-10-30"", ""city"" : ""Virginia Beach""}, {""title"" : ""Managing Director"", ""organization_name"" : ""Ginkgo Equity"", ""start_date"" : ""2019-07-31"", ""end_date"" : null, ""city"" : ""Berlin""}, {""title"" : ""Research & Investment Associate"", ""organization_name"" : ""Hasso Plattner Institut & HPI Seed Fund"", ""start_date"" : ""2018-02-28"", ""end_date"" : ""2018-12-30"", ""city"" : ""Potsdam""}, {""title"" : ""Head of Strategy"", ""organization_name"" : ""WM Gruppe"", ""start_date"" : ""2023-04-14"", ""end_date"" : ""2024-11-23"", ""city"" : ""Frankfurt""}, {""title"" : ""Head of Product"", ""organization_name"" : ""WM Gruppe"", ""start_date"" : ""2024-11-24"", ""end_date"" : null, ""city"" : ""Frankfurt""}]",NONE,NONE,TRUE,TRUE
1520,Berlin,GERMANY,"[""GERMAN"", ""ENGLISH"", ""FRENCH""]","[""bestimmung"", ""praktikum"", ""projektmanagement"", ""führung"", ""app"", ""planung"", ""umsatzentwicklung"", ""tarif"", ""koordination"", ""wirtschaftswissenschaften"", ""projektleistung"", ""vertragsverhandlung"", ""management"", ""business to business"", ""communications"", ""customer relationship management"", ""sales"", ""zielsetzung"", ""produktverantwortung"", ""betriebswirtschaftslehre"", ""material"", ""dialogmarketing"", ""upselling"", ""direct marketing""]","[""MEDIA_AND_ENTERTAINMENT"", ""TELECOMMUNICATION"", ""CONSUMER_GOODS""]","[""CUSTOMER_LIFE_CYCLE_MANAGEMENT"", ""ECOMMERCE_AND_DIGITAL_MARKETING"", ""LEAN_SERVICE_OPTIMISATION"", ""BRANDING"", ""BUSINESS_UNIT_STRATEGY"", ""BIG_DATA"", ""DIGITALISATION"", ""CUSTOMER_SEGMENTATION"", ""SALES_AND_ACCOUNT_MANAGEMENT"", ""GROWTH_STRATEGY""]","[""Powerpoint"", ""Other software"", ""Excel""]","[{""title"" : ""Diplom Kaufmann"", ""organization_name"" : ""Universität Siegen"", ""start_date"" : ""1989-08-31"", ""end_date"" : ""1995-03-31"", ""city"" : ""Siegen""}, {""title"" : ""Zertifizierter Online Marketing Experte"", ""organization_name"" : ""Akedemie f betriebswirtschaftliche Weiterbildung"", ""start_date"" : ""2015-01-01"", ""end_date"" : ""2015-06-29"", ""city"" : ""Berlin""}]","[{""title"" : ""Director Customer Base Management & Telesales"", ""organization_name"" : ""Tele Columbus AG"", ""start_date"" : ""2018-10-01"", ""end_date"" : ""2024-04-30"", ""city"" : ""Berlin""}, {""title"" : ""Freiberuflicher Management Berater"", ""organization_name"" : ""Tele Columbus AG,"", ""start_date"" : ""2016-10-01"", ""end_date"" : ""2018-09-30"", ""city"" : ""Berlin""}, {""title"" : ""Geschäftsführender Gesellschafter"", ""organization_name"" : ""Choo Refund UG (haftungsbeschränkt),"", ""start_date"" : ""2014-06-01"", ""end_date"" : ""2021-12-01"", ""city"" : ""Berlin""}, {""title"" : ""Head of Customer Base Management"", ""organization_name"" : ""TELE2 Communication Services GmbH"", ""start_date"" : ""2008-08-01"", ""end_date"" : ""2014-04-30"", ""city"" : ""Düsseldorf""}, {""title"" : ""Leiter Dialogmarketing & Kundenbindung"", ""organization_name"" : ""Home Shopping Europe GmbH"", ""start_date"" : ""2006-07-01"", ""end_date"" : ""2008-07-30"", ""city"" : ""München""}, {""title"" : ""Leiter Kundenbindung"", ""organization_name"" : ""RTL NEWMEDIA GmbH"", ""start_date"" : ""2000-06-01"", ""end_date"" : ""2005-09-30"", ""city"" : ""Köln""}, {""title"" : ""Direct-/Access Marketing Manager"", ""organization_name"" : ""T-Online International AG"", ""start_date"" : ""1999-10-01"", ""end_date"" : ""2000-05-30"", ""city"" : ""Darmstadt""}, {""title"" : ""Product Manager Business"", ""organization_name"" : ""Hertz Autovermietung GmbH"", ""start_date"" : ""1996-03-01"", ""end_date"" : ""1999-09-30"", ""city"" : ""Frankfurt""}]",FROM_100K_TO_150K,FROM_1000_TO_1200,TRUE,TRUE
